English Name,Energy (kcal),Total Carbohydrate,Protein,Total Fat,Saturated Fat,Chol,Total Dietary Fiber,Total Sugars,Calcium,Sodium,Restaurant,Item type,main food type,ingredient_category,spicy,sweet,salty,sour,vegetiarian,gluten,milk,egg,fish,crustaceans,price
Rice_vermicelli_in_soup_with_fish_ball,400,66,24,0,0,43,0,0,200,1800,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
"Flat_noodles_(""Ho_Fan"")_in_soup_with_fish_ball",450,79,20,0,0,17,0,0,200,2000,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
Wheat_noodles_(thick)_in_soup_with_fish_ball,340,45,30,0,0,48,0,0,170,2500,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
Wheat_noodles_(thin)_in_soup_with_fish_ball,350,46,30,0,0,51,0,0,200,2600,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
"Flat_noodles_(""Ho_Fan"")_in_soup_with_sliced_""fish_cake""",390,70,16,0,1,10,0,0,110,2100,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
"Wheat_noodles_(thin)_in_soup_with_sliced_""fish_cake""",320,41,28,0,0,25,0,0,120,3000,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
"Rice_vermicelli_in_soup_with_sliced_""fish_cake""",390,65,20,5,0,19,0,0,120,2300,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
"Wheat_noodles_(thick)_in_soup_with_sliced_""fish_cake""",310,41,26,5,1,39,0,0,110,2900,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
Rice_vermicelli_in_soup_with_cuttlefish_ball,450,70,22,0,0,84,0,0,67,2100,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
"Flat_noodles_(""Ho_Fan"")_in_soup_with_cuttlefish_ball",460,75,16,0,0,61,0,0,62,2000,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
Wheat_noodles_(thick)_in_soup_with_cuttlefish_ball,370,45,29,0,0,100,0,0,77,3000,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
Wheat_noodles_(thin)_in_soup_with_cuttlefish_ball,370,45,29,0,0,100,0,0,75,3000,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
"Flat_noodles_(""Ho_Fan"")_in_soup_with_""pork_and_Chinese_mushroom_ball""",550,82,19,15,0,24,0,0,62,2100,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
"Wheat_noodles_(thin)_in_soup_with_""pork_and_Chinese_mushroom_ball""",480,54,30,16,0,52,12,0,99,2900,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
"Wheat_noodles_(thick)_in_soup_with_""pork_and_Chinese_mushroom_ball""",450,52,30,13,0,51,0,0,93,2800,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
"Rice_vermicelli_in_soup_with_""pork_and_Chinese_mushroom_ball""",520,80,24,12,0,38,8,0,87,2400,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Rice_vermicelli_in_soup_with_sliced_freshwater_fish,450,67,25,0,0,67,0,0,73,1500,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
Rice_vermicelli_in_soup_with_preserved_mustard_green_and_shredded_pork,350,58,12,0,0,2,0,0,50,1500,2,1,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Instant_noodles_in_soup_with_luncheon_meat_and_egg,680,59,22,38,12,190,0,0,64,1800,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,34
Instant_noodles_in_soup_with_spicy_minced_pork,710,62,29,37,12,76,0,0,49,2100,2,1,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Instant_noodles_in_soup_with_satay_beef,640,64,29,27,0,37,0,0,54,2200,2,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Udon_in_soup_with_assorted_seafood,410,58,31,0,0,85,0,0,85,2100,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,38
Fried_noodles_with_soya_sauce,680,100,23,21,0,0,0,0,68,2100,2,1,2,11,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Fried_vermicelli,660,110,15,19,0,15,0,0,70,1600,2,1,2,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28
Fried_rice_vermicelli_in_Singapore-style,1100,120,39,51,0,280,22,0,130,2100,2,1,2,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,34
Fried_rice_vermicelli_in_Xiamen-style,1100,150,38,43,0,290,14,28,140,2300,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,34
Stewed_rice_vermicelli_with_preserved_mustard_green_and_shredded_roasted_duck,1000,130,34,38,0,79,18,0,100,2900,2,1,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Stewed_rice_vermicelli_with_preserved_mustard_green_and_shredded_pork,860,120,30,29,0,35,15,0,120,2800,2,1,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Fried_rice_noodles_with_assorted_meat_and_seafood_and_chilli_sauce_(Thai-style),1200,180,32,46,0,230,0,0,110,2700,2,1,2,11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38
Fried_rice_noodles_with_sliced_beef,970,140,26,33,5,45,14,0,65,2300,2,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Fried_rice_noodles_with_sliced_beef_and_assorted_vegetable,1000,150,27,36,0,20,15,0,120,2000,2,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_vegetable_and_beef,990,99,42,48,7,58,13,0,100,2400,2,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_vegetable_and_sliced_pork,1000,100,42,49,0,61,0,0,110,2100,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_vegetable_and_spare_rib,1200,100,50,68,13,120,0,0,180,2300,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_preserved_vegetable_and_sliced_pork,1200,120,41,61,10,85,17,12,85,2700,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_preserved_vegetable_and_spare_rib,1400,120,49,72,14,140,16,14,120,3300,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_preserved_vegetable_and_squid,1100,120,41,56,9,330,17,11,110,2900,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
Fried_noodles_with_preserved_black_bean_and_assorted_pepper_and_beef,1100,110,41,55,0,75,0,0,88,2600,2,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_preserved_black_bean_and_assorted_pepper_and_sliced_pork,1100,110,42,55,0,76,0,0,82,2700,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_preserved_black_bean_and_assorted_pepper_and_spare_rib,1500,130,53,91,16,140,0,0,120,2900,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_preserved_black_bean_and_assorted_pepper_and_squid,1100,110,43,50,0,330,0,0,100,2500,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34
Fried_noodles_with_bitter_melon_and_beef,1200,120,44,66,10,75,16,0,82,3100,2,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_noodles_with_bitter_melon_and_sliced_pork,1200,120,42,60,0,78,18,0,78,2700,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_instant_noodles_with_pork_chop,1200,99,47,68,17,89,0,0,89,2500,2,1,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Braised_E-Fu_noodles,1300,130,33,72,10,65,11,0,85,2700,2,1,2,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34
Fried_Udon_with_seafood,890,130,44,22,0,100,17,0,130,2700,2,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,38
Rice_in_soup_with_winter_melon_and_diced_pork,590,110,28,0,0,44,0,0,41,1500,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28
Rice_in_soup_with_dried_fish_and_minced_pork,480,66,25,13,4,41,0,0,120,1800,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28
Fried_rice_in_Yangzhou-style,1200,150,43,49,0,460,14,0,100,1900,2,1,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,34
Fried_rice_in_Fujian-style,1400,200,57,45,0,390,17,0,110,3100,2,1,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,38
Fried_rice_with_shredded_chicken_and_shrimp,1500,210,51,49,9,390,22,21,140,3000,2,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,34
Fried_rice_with_pork_&_tomato_sauce,1300,170,40,50,0,270,15,11,120,2000,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Fried_rice_with_diced_chicken_and_salted_fish,1400,190,48,46,0,440,12,0,96,2300,2,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38
Fried_rice_with_diced_chicken_and_dried_octopus,1500,180,61,56,12,630,21,2,120,2100,2,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38
Fried_rice_with_diced_chicken_and_pineapple,1500,180,45,57,10,400,15,0,95,2100,2,1,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Fried_rice_with_egg_white_and_dried_scallop,1200,200,43,32,0,64,12,0,59,2100,2,1,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42
Fried_rice_with_shredded_beef_&_lettuce,1200,150,41,46,0,370,14,0,85,2000,2,1,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Fried_rice_with_shredded_chicken,1200,160,43,49,9,170,15,0,84,1700,2,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Fried_rice_with_stir-fried_tomato_and_sliced_beef,1200,170,41,38,0,240,16,19,86,2300,2,1,3,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Steamed_rice_with_curry_beef_brisket,1300,140,62,50,22,130,0,13,140,2300,2,1,3,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Steamed_rice_with_stewed_beef_brisket_and_radish,980,140,56,20,0,64,11,0,75,2000,2,1,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Steamed_rice_with_satay_beef,840,140,33,17,0,26,0,12,77,2200,2,1,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Steamed_rice_with_stir-fried_vegetable_and_sliced_beef,770,130,34,11,3,35,0,0,84,1800,2,1,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Steamed_rice_with_stir-fried_vegetable_and_sliced_pork,800,130,30,15,0,36,0,0,73,1300,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Steamed_rice_with_diced_pork_and_sweet_corn,990,170,40,18,0,91,0,5,56,1600,2,1,3,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Baked_pork_chop_with_rice,1300,140,50,60,14,150,0,0,120,2200,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Steamed_rice_with_beancurd_sheet_and_roasted_pork,1400,140,57,62,18,99,20,0,99,2000,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Steamed_rice_with_stir-fried_tomato_and_sliced_beef,940,160,36,14,0,160,0,20,51,1600,2,1,3,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Steamed_rice_with_stir-fried_egg_and_shrimp,750,130,25,13,0,52,0,0,75,1000,2,1,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,34
Steamed_Rice_with_Stewed_Eggplant_and_Shredded_Salty_Fish,1100,140,25,43,10,26,0,0,56,1800,2,1,3,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
Steamed_Rice_with_Chicken_and_Winter_Mushroom,660,100,25,18,0,37,0,0,40,1100,2,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42
Steamed_Rice_with_Pork_Rib_and_Chicken_Leg_and_Black_Bean_Sauce,820,130,24,25,0,45,0,5,55,1200,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42
Steamed_Minced_Pork_and_Dried_Squid_with_Rice,1200,120,44,54,21,190,0,4,48,1400,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34
Steamed_Grass_Carp_with_Rice,930,120,56,27,12,140,0,0,170,1700,2,1,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38
Steamed_Rice_with_Barbecued_Pork,1000,130,38,37,0,62,0,0,45,1300,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Steamed_Rice_with_Roasted_Pork,930,110,36,40,12,60,0,0,39,1200,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Steamed_Rice_with_Steamed_Plain_Chicken,940,130,33,29,0,68,0,0,57,1400,2,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34
Steamed_Rice_with_Steamed_Soy_Sauce_Chicken,770,110,27,24,0,56,0,0,69,1100,2,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28
Steamed_Rice_with_Roasted_Goose,970,130,34,35,0,61,0,0,56,870,2,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40
"Sauce_for_""Sui_Mei""",9.5,2,0,0,0,0,0,0,0,290,2,6,6,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
Ginger_Puree,86,1.2,0,9,0,0,0,0,0,360,2,6,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5
Plum_Sauce,46,11,0,0,0,0,0,11,0,320,2,6,6,9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5
Cendol_(Less_sweet),220,28,0,11,0,0,0,17,20,39,2,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Cendol_(Regular),240,33,0,12,0,0,0,23,21,36,2,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_Yuan-yang_(Less_sweet),120,18,0,0,0,11,0,17,100,42,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_Yuan-yang_(Regular),160,26,0,0,0,12,0,24,110,48,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_almond_drink_(Less_sweet),130,20,0,0,0,0,0,14,96,48,2,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_almond_drink_(Regular),150,27,0,0,0,0,0,18,99,51,2,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_caffe_mocha_(Less_sweet),170,22,0,0,0,13,0,18,120,78,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_caffe_mocha_(Regular),180,26,0,0,0,12,0,22,130,78,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_cappuccino_(Less_sweet),120,16,0,0,2,11,0,15,110,51,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_cappuccino_(Regular),150,23,0,0,2,11,0,21,120,51,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_chocolate_drink_(Less_sweet),140,22,0,0,2,0,0,18,90,75,2,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_chocolate_drink_(Regular),170,28,0,0,2,0,0,20,87,81,2,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_cocoa_drink_(Less_sweet),120,14,0,0,2,13,0,14,120,57,2,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_cocoa_drink_(Regular),140,18,0,0,2,13,0,17,120,57,2,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_coffee_(Less_sweet),120,18,3,0,2,0,0,14,87,48,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_coffee_(Regular),140,25,3,0,2,0,0,20,90,48,2,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_green_tea_with_pearl_tapioca_(Less_sweet),90,22,0,0,2,0,0,12,0,0,2,2,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_green_tea_with_pearl_tapioca_(Regular),120,30,0,0,2,0,0,18,0,0,2,2,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_lemon_and_kumquat_honey_(Less_sweet),120,28,0,0,2,0,0,22,14,330,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_lemon_and_kumquat_honey_(Regular),140,33,0,0,2,0,0,25,15,330,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_lemon_coffee_(Less_sweet),87,21,0,0,2,0,0,17,19,0,2,2,6,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Iced_lemon_coffee_(Regular),110,27,0,0,2,0,0,23,17,0,2,2,6,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Iced_lemon_cola,99,24,0,0,2,0,0,23,10,0,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Iced_lemon_honey_(Less_sweet),70,16,0,0,2,0,0,15,19,0,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_lemon_honey_(Regular),100,23,0,0,2,0,0,21,21,0,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_lemon_soda,69,17,0,0,2,0,0,16,10,26,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Iced_lemon_tea_(Less_sweet),90,20,0,0,2,0,0,18,14,0,2,2,6,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_lemon_tea_(Regular),140,33,0,0,2,0,0,25,14,0,2,2,6,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_milk_tea_(Less_sweet),100,17,0,0,2,0,0,15,90,48,2,2,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_milk_tea_with_pearl_tapioca_(Less_sweet),170,27,0,0,2,0,0,12,0,60,2,2,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_milk_tea_with_pearl_tapioca_(Regular),200,36,0,0,2,0,0,18,0,60,2,2,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Iced_milk_tea_(Regular),130,26,3,0,2,9,0,22,93,48,2,2,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Iced_salted_lemon_soda,72,18,0,0,2,0,0,16,11,720,2,2,6,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Iced_watercress_honey_(Less_sweet),78,19,0,0,2,0,0,17,9,30,2,2,6,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Iced_watercress_honey_(Regular),96,23,1,0,2,0,0,22,11,36,2,2,6,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Longan_icy_drink_(Regular),160,33,0,0,2,0,0,30,16,15,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Longan_icy_drink_(Less_sweet),140,29,0,0,2,0,0,25,19,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Mixed_fruit_icy_drink_(Less_sweet),160,33,0,0,2,0,0,29,19,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
Mixed_fruit_icy_drink_(Regular),170,36,0,0,2,0,0,30,18,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
Mixed_fruit_punch_(Less_sweet),140,33,0,0,2,0,0,29,16,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
Mixed_fruit_punch_(Regular),150,36,0,0,2,0,0,30,17,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
Pineapple_icy_drink_(Less_sweet),120,28,0,0,2,0,0,21,10,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Pineapple_icy_drink_(Regular),160,36,0,0,2,0,0,33,11,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Pineapple_punch_(Less_sweet),110,25,0,0,2,0,0,23,13,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Pineapple_punch_(Regular),140,30,0,0,2,0,0,29,13,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Red_bean_icy_drink_(Less_sweet),240,45,0,0,2,0,0,30,93,30,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Red_bean_icy_drink_(Regular),260,48,0,0,2,6,0,36,100,33,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Sweetened_soybean_milk_(cold_drink),165,25,0,0,2,0,0,23,27,0,2,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Tri-colour_icy_drink_(Less_sweet),230,36,3,0,2,0,0,29,18,21,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Tri-colour_icy_drink_(Regular),250,39,3,9,2,0,0,33,18,24,2,2,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Almond_drink_(No_sugar_added),110,15,0,0,2,0,0,0,110,58,2,2,6,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,15
